duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,is_host_login,is_guest_login,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,attack_type,binary_label
5.029416241909409,tcp,http,RSTO,154.33000893067364,192.34319655192093,0,0,0,3.534169038055529,0,0,1.1791775867413168,0,0,0.3113045130491881,0.0,0.0,0.3093471471554812,0,0,202,38,0.086771,0.338472,0.287639,0.809527,0.548919,195,31,0.222567,0.811555,0.207268,Probe,1
7.7930725992017855,icmp,other,SF,873.4388291204425,516.0577382421689,0,0,0,1.330582611558127,0,1,0.0124587848790952,0,0,0.0,0.0,0.0,0.0,0,0,69,48,0.038156,0.028741,0.931558,0.016669,0.117011,199,234,1.0,0.043812,0.069041,Normal,0
2.144412233237432,tcp,ssh,S0,61637.7657073265,0.0,0,0,0,0.4697956347532483,0,0,0.5554930346104975,0,0,0.1918662244722497,0.5085679163900861,0.0134681005691587,0.0,0,0,491,447,0.783115,0.020686,0.084232,0.075103,0.012404,250,213,0.004381,0.917058,1.0,DoS,1
6.244482729399004,udp,http,REJ,1367.5278811802973,0.0,0,0,0,0.2073333341240673,0,1,0.6107253664538317,0,0,0.0,0.1357532296198319,0.0,0.1488678663943372,0,0,80,15,0.029021,0.016635,0.862121,0.049644,0.060409,170,106,0.872091,0.017617,0.010253,Normal,0
1.0194421644677087,tcp,other,REJ,22752.460224782582,169.71228707477644,0,1,0,0.0,0,0,0.2853233863189867,0,0,0.2269243797067896,0.2070381790083982,0.0343896119625765,0.0,0,0,478,404,0.892987,0.053784,0.053354,0.13641,0.018485,255,249,0.119696,0.835558,0.712386,DoS,1
1.6532929012250734,icmp,pop3,SF,1190.6742099450296,767.0335167275549,0,0,0,3.2137369464988184,0,1,0.1002920891759833,0,0,0.696137709037566,0.175446554814904,0.0,0.0,0,0,35,42,0.090816,0.008372,0.914408,0.019077,0.068923,188,174,0.856142,0.063923,0.012676,Normal,0
3.529475962052845,udp,other,SF,800.4686814589143,278.43377835265187,0,0,0,0.3629709932504269,0,1,0.6695021606757887,0,0,0.4708119014192781,0.1674959975849478,0.1058336750361455,0.1739432092970383,0,0,71,31,0.0,0.139751,0.479761,0.383691,0.227006,208,91,0.389864,0.516187,0.112744,Probe,1
0.0,udp,ftp,RSTOS0,0.0,0.0,0,0,0,1.904122537644568,0,1,0.0,0,0,0.0,0.0,0.0,0.0013939699150329,0,0,75,34,0.0,0.0,0.932985,0.02338,0.052132,198,244,0.787675,0.009502,0.026591,Normal,0
0.0,icmp,imap,REJ,27662.57514115006,23.919876145215667,0,0,0,1.6992633753551436,0,0,0.2749144664097179,0,0,0.4106798667557214,0.1878557818260591,0.0,0.0,0,0,504,474,0.806669,0.006329,0.09166,0.023057,0.006976,239,255,0.069163,0.949997,0.720299,DoS,1
0.0,icmp,http,SF,1099.9166146125635,683.5100325410286,0,0,0,1.4099552299059857,1,1,1.074263736497618,0,0,0.1786512304763233,0.0,0.0,0.2940004451365495,0,0,90,58,0.056311,0.059804,0.763322,0.092506,0.029265,187,228,1.0,0.0,0.042538,Normal,0
3.5326066910626297,icmp,ssh,SF,538.9385524013915,0.0,0,0,0,3.284551552949331,2,0,2.1294748038638502,0,0,1.1895287186572367,0.6499492986873905,0.2264799737651868,0.3011265541884009,0,0,85,26,0.05131,0.218621,0.525857,0.503948,0.326056,68,49,0.660807,0.57314,0.002216,R2L,1
0.0,tcp,smtp,REJ,92.49702970810348,277.0621981501272,0,0,0,3.6672356701760576,0,1,0.0,0,0,0.0,0.0,0.1478422826479468,0.0,0,0,28,32,0.0,0.0,0.930815,0.069849,0.111641,172,192,0.90943,0.042574,0.093078,Normal,0
7.550484350306324,tcp,pop3,S0,560.593870262836,2283.532877077017,0,0,0,6.717111028947557,0,1,0.8163972943236677,0,0,0.0,0.0,0.069732493793125,0.180667270280221,0,0,50,34,0.0,0.010824,0.931035,0.050023,0.096509,251,242,0.917183,0.031651,0.017478,Normal,0
0.7008896273165681,udp,ftp,S0,426.1575178981823,697.3993687507901,0,0,0,1.194638098926272,1,1,0.0,0,0,0.4766044824038313,0.045418778129604,0.0,0.1015298047392403,0,0,75,28,0.0,0.0,0.961563,0.0,0.020893,254,216,0.839894,0.082217,0.035146,Normal,0
2.187259482823677,udp,dns,SF,198.433189916616,786.4010060624507,0,0,0,5.66563099490022,0,1,0.0887487346332144,0,0,0.0,0.0,0.0,0.4552507471099117,0,0,49,2,0.027839,0.012165,0.84204,0.057337,0.071658,194,203,0.893091,0.079471,0.000583,Normal,0
0.0,udp,ssh,SF,842.2610517573529,0.0,0,0,0,2.621567609468461,0,1,0.0,0,0,0.4216381007346588,0.87772393934904,0.009335995719666,0.0811672873063365,0,0,92,10,0.01403,0.0,0.939716,0.036926,0.016856,160,134,0.982365,0.018284,0.050559,Normal,0
3.8501439780336337,icmp,ssh,REJ,18620.744279337323,214.6810235219023,0,0,0,0.0,0,0,0.7286463298323448,0,0,0.0,0.0,0.0,0.3241475634248403,0,0,446,509,0.87649,0.010678,0.100611,0.057109,0.0,233,255,0.055362,0.83594,0.968511,DoS,1
0.0484291066995006,udp,dns,SF,916.9208528392184,623.1399462287619,0,0,0,1.6940630495444349,0,1,0.0,0,0,0.0,0.0,0.1976715869388654,0.0932082873523548,0,0,44,28,0.002917,0.0,0.852938,0.120894,0.156546,169,214,0.987203,0.109521,0.055571,Normal,0
0.0,udp,smtp,REJ,0.0,0.0,0,0,0,2.055287721190441,0,1,0.7843623747338118,0,0,0.1580798398954085,0.0,0.0,0.0471277545759588,0,0,59,23,0.061042,0.0,0.895588,0.07969,0.102465,165,196,0.93579,0.0,0.035912,Normal,0
0.8867024151082308,tcp,pop3,SF,1463.576334490823,4341.527839801972,0,0,0,2.7542367725707746,1,1,1.1863336274767942,0,0,2.301693782271702,2.531588488612716,1.9418560857998608,2.488860778033102,0,0,5,26,0.029592,0.083156,0.806862,0.118161,0.113753,83,50,0.649834,0.02636,0.043875,U2R,1
0.0,tcp,telnet,RSTOS0,978.5200856228136,443.2720767933538,0,0,0,0.0,0,1,0.8615760924015698,0,0,0.2245625173896075,0.0,0.1366214229334026,0.3871386435300226,0,0,34,4,0.010384,0.004739,1.0,0.028705,0.047158,183,178,0.90243,0.023636,0.072108,Normal,0
0.0,tcp,http,SF,507.8678548869787,380.913180095671,0,0,0,0.2328676637026165,0,1,0.1428035594274327,0,0,0.0209339707043096,0.0,0.0244758554905012,0.0,0,0,36,32,0.070909,0.019391,0.913482,0.081294,0.134212,203,133,0.946448,0.027083,0.046107,Normal,0
16.286015126161878,udp,smtp,RSTO,340.92954904150986,990.1766589613364,0,0,0,5.8231961320604455,2,0,2.2118685520595958,0,0,1.978728958210876,0.7593339022767902,0.1207255067115651,0.7862738530359697,0,0,16,20,0.177289,0.060189,0.439015,0.0,0.041557,33,21,1.0,0.35916,0.087693,R2L,1
5.376100499699788,icmp,ftp,RSTOS0,0.0,1942.6703300168444,0,0,0,1.2798207942314803,0,1,0.0,0,0,0.0,0.2734669351453141,0.1919787941178896,0.0,0,0,52,16,0.0,0.026582,0.824045,0.04011,0.035651,163,255,0.943387,0.077603,0.013374,Normal,0
0.0,icmp,other,RSTOS0,67761.58795746256,0.0,0,1,0,0.0,0,0,0.0,0,0,0.0029680629785568,0.0,0.0020996432778525,0.0,0,0,475,437,1.0,0.074372,0.048405,0.034054,0.0,229,248,0.138431,0.802594,0.944265,DoS,1
0.0,tcp,ssh,SF,419.57037646226496,303.4591762055366,0,0,0,0.0,0,1,0.2363811691818188,0,0,0.2955888377308772,0.3994650677635961,0.2548256111196919,0.0724034260108471,0,0,88,4,0.054554,0.005148,0.867589,0.021534,0.0,162,84,0.745251,0.099535,0.013566,Normal,0
4.920715127810077,udp,http,SF,671.0510980063016,21.15919008311903,0,0,0,2.268552201479802,0,1,0.9015927221361733,0,0,0.8522277746988056,0.1469876926441419,0.0307086911021806,0.0,0,0,25,64,0.085697,0.026836,0.9442,0.024249,0.018684,114,154,0.877319,0.030482,0.126436,Normal,0
0.0,tcp,imap,RSTO,324.88116394241075,989.6570977067868,0,0,0,0.0,0,1,0.4081785421640468,0,0,0.0768702033828188,0.0,0.1450666027624433,0.0,0,0,32,19,0.0,0.066027,0.811964,0.034847,0.0,234,157,0.947479,0.046096,0.113832,Normal,0
6.509590249253661,tcp,http,S0,356.86854220899903,683.5062763526114,0,0,0,6.26841683010289,1,1,0.0,0,0,0.3898119762318391,0.0,0.1920262880815883,0.1172019834529118,0,0,183,40,0.071347,0.342911,0.45664,0.991044,0.66111,197,84,0.101388,0.565996,0.061236,Probe,1
0.0,tcp,http,SF,1160.8316783706146,902.848448102963,0,0,0,0.0,0,1,0.0,0,0,0.371038365097838,0.0208762185345141,0.0095836993131091,0.0,0,0,121,21,0.024432,0.0,1.0,0.021564,0.081191,181,158,1.0,0.039083,0.053977,Normal,0
0.0,udp,http,SF,975.2806560735488,485.7108511344529,0,0,0,2.6908666928339864,0,1,0.0,0,0,0.8624606369879868,0.3484819823842047,0.0,0.1377812749545168,0,0,3,60,0.038297,0.0,1.0,0.059745,0.060827,220,209,0.850783,0.0756,0.091131,Normal,0
4.060577353556277,tcp,ssh,SF,1051.939651103772,551.485620315064,0,0,0,0.0,0,1,0.3000518306562398,0,0,0.0,0.0,0.0582598320098287,0.2189640830847914,0,0,64,81,0.04433,0.034732,0.978883,0.037792,0.02407,186,214,0.963629,0.049662,0.072327,Normal,0
2.3815276675026062,udp,imap,SF,0.0,27.931522553940223,0,0,0,4.4739470185771,0,1,0.0,0,0,0.0,0.0505173485526991,0.1578370070876636,0.0,0,0,11,72,0.053743,0.041285,0.775348,0.106017,0.068856,216,228,0.922776,0.097582,0.02102,Normal,0
0.4597671138982188,tcp,other,REJ,44831.507616412266,234.15507521891817,0,0,0,0.0,0,0,0.0,0,0,0.7803649689012999,0.0,0.0,0.3189830848705058,0,0,445,482,0.900528,0.029898,0.073563,0.067936,0.015273,251,255,0.026314,0.904727,0.840426,DoS,1
5.715325620616422,udp,pop3,SF,656.4467685039405,225.0002167417817,0,0,0,1.0304781422686808,1,1,1.1040957531450115,0,0,0.0,0.0283460629930051,0.0503756092049477,0.0,0,0,6,25,0.052699,0.0,0.894722,0.093527,0.149759,204,164,0.874902,0.08643,0.075336,Normal,0
39.84806233695302,tcp,http,S0,715.9511986890541,110.47701455694732,0,0,0,3.157439396200465,2,1,1.0812591181670097,1,1,4.41449148275845,1.1529186478319806,1.3696782435020811,4.90327892204163,0,0,1,4,0.047655,0.0,0.361108,0.545253,0.151869,8,3,0.824041,0.473369,0.0,U2R,1
3.219894743747941,tcp,imap,SF,816.7759446833717,767.8300727818182,0,0,0,0.5131440547528466,0,1,0.2184315383957587,0,0,0.4777809019561377,0.0,0.0673610183865308,0.1394542063925524,0,0,12,48,0.126099,0.014052,0.956677,0.070831,0.007648,204,181,0.949603,0.077355,0.138301,Normal,0
0.0,udp,dns,SF,516.6764328204473,683.7917760793263,0,0,0,3.3563557921344342,0,1,0.1620382741461855,0,0,0.7738324682784976,0.2501724632560455,0.0555068160620995,0.0,0,0,38,103,0.0,0.019432,0.903433,0.049074,0.103208,110,104,0.845178,0.079298,0.136719,Normal,0
7.169616431002844,udp,telnet,SF,582.7850446247999,1078.2883859371325,0,0,0,0.0,0,1,0.0,0,0,0.2156907312394569,0.4272222711683265,0.2450274944573053,0.0,0,0,3,62,0.066538,0.0,0.896309,0.022903,0.0,140,255,0.926704,0.042161,0.0,Normal,0
3.2706158004866754,udp,http,SF,651.5987022124293,1017.096528600309,0,0,0,0.3463142523019762,0,1,0.0,0,0,0.8289841097247439,0.3295027406299529,0.1733818830203523,0.0,0,0,40,101,0.041743,0.042076,0.878815,0.05098,0.094713,240,151,0.975672,0.019796,0.037176,Normal,0
0.0,udp,telnet,SF,597.9925650496752,401.0695952693954,0,0,0,0.5430116838777921,0,0,0.0,0,0,0.6444363632023076,0.0,0.1052329751123543,0.0,0,0,216,28,0.174249,0.42139,0.225015,0.545487,0.355927,233,3,0.0,1.0,0.002141,Probe,1
0.0,icmp,smtp,SF,884.4938342145465,361.4277778988021,0,0,0,7.537109732829438,1,1,0.8941500921457661,0,0,0.6112757872156074,0.2393703027529022,0.0,0.0335463908331595,0,0,67,8,0.035493,0.024152,0.927544,0.093053,0.049166,176,200,0.80298,0.056723,0.0,Normal,0
0.3869551689727802,icmp,http,S0,49842.65505862753,157.05576938884397,0,1,0,0.003963804687937,0,0,0.0,0,0,0.0262824030692352,0.0,0.0,0.0,0,0,447,460,0.973514,0.04404,0.013662,0.140312,0.012703,255,255,0.003429,0.937368,0.905952,DoS,1
32.99499788922947,tcp,ftp,SF,2502.95442780882,542.5016197525108,0,0,0,5.721453138320227,3,1,2.7923535199891454,0,1,0.0,0.9364872193302608,0.0,0.4937126756204457,0,0,0,1,0.0,0.178781,0.616589,0.077432,0.048815,23,21,0.557997,0.077883,0.0,R2L,1
2.799718562896933,icmp,other,REJ,45949.601360902896,232.92060658791976,0,0,0,1.3646236226770885,0,0,0.7358555132696706,0,0,0.0,0.0,0.1153789525849832,0.1449219783541711,0,0,509,401,0.951561,0.092107,0.165846,0.051731,0.018639,255,255,0.004212,0.923443,0.918037,DoS,1
21.878482121211743,tcp,ftp,SF,1083.0026696441462,0.0,0,0,0,0.0,1,1,0.0,0,0,1.1138378405715033,0.7299611139092365,0.0279636929653386,0.0892122349496061,0,0,16,11,0.051426,0.236769,0.638414,0.297515,0.0,28,23,0.149676,0.19565,0.0,R2L,1
8.530712857483632,tcp,http,SF,365.0583563406162,1442.4945860861865,0,0,0,1.663359254845295,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,86,62,0.065787,0.052956,1.0,0.087415,0.010231,191,229,0.759061,0.063899,0.019815,Normal,0
4.891983854700041,icmp,ftp,SF,527.0006938674927,477.5511609553938,0,0,0,1.6526119511171258,0,1,0.0,0,0,0.3872494832572071,0.0289997392380704,0.0,0.6127835551680826,0,0,67,34,0.046963,0.060177,0.825105,0.000169,0.144038,244,71,0.939048,0.052456,0.047557,Normal,0
0.0,icmp,other,S0,38403.80437702542,101.13060480013068,0,1,0,1.1774648081032435,0,0,0.2604478841356989,0,0,0.3142454309369292,0.0336988219420333,0.0544937878640349,0.0,0,0,475,511,0.821051,0.026577,0.010306,0.059036,0.023624,255,255,0.061051,0.878066,0.795846,DoS,1
10.31701701390942,udp,dns,SF,428.1853149341879,1051.0131568817894,0,0,0,4.117611469034774,0,1,0.641011908718596,0,0,0.0084903498503816,0.0,0.1448440269282457,0.0,0,0,5,44,0.06322,0.0,0.895104,0.029023,0.044064,204,178,1.0,0.062663,0.052846,Normal,0
1.4389533557734622,icmp,other,S0,57679.66444597831,118.76753767379672,0,0,0,1.8503633422254848,0,0,0.305825986395379,0,0,0.0,0.3832307258816347,0.0003612724042246,0.0,0,0,511,476,1.0,0.05059,0.017162,0.12358,0.015805,249,232,0.029729,0.892574,1.0,DoS,1
4.947851296739719,udp,imap,RSTOS0,1097.5486699164558,1454.7270762075432,0,0,0,2.972653734824158,0,1,0.7939718770545736,0,0,0.0,0.0,0.2547226572998318,0.3852035154755279,0,0,17,39,0.0,0.02477,1.0,0.010782,0.071929,235,183,0.873321,0.050415,0.06829,Normal,0
13.698519077368148,tcp,imap,RSTOS0,3117.4816092982974,687.6886063982754,0,0,0,2.614350144450779,2,1,1.8352124133201104,0,0,0.0,0.1991286160459354,0.1732510073641499,0.1016822884172499,0,0,16,13,0.099172,0.011463,0.669004,0.0,0.078359,6,33,0.971692,0.300315,0.113927,R2L,1
14.89966142667528,udp,pop3,SF,0.0,3170.647247564056,0,0,0,9.256721223576015,2,1,6.243239118851266,1,1,4.04169511977553,6.626638682827865,1.803421036714281,3.269693365996767,0,0,1,6,0.037887,0.225894,0.436442,0.473237,0.176477,5,1,0.705576,0.539483,0.018768,U2R,1
2.097178498806197,tcp,http,SF,646.8281405714366,1938.457531198947,0,0,0,4.323054534321082,0,1,0.2402162204777742,0,0,0.0,0.6280001070152926,0.0166638691695459,0.0,0,0,89,22,0.0,0.096301,0.918515,0.073723,0.02126,189,187,0.957448,0.031656,0.018949,Normal,0
7.912437280989994,icmp,smtp,RSTO,0.0,0.0,0,0,0,0.3704222655099074,0,1,0.6769225240130701,0,0,0.8189530079361955,0.0,0.3252218246310854,0.3012669090166361,0,0,66,38,0.024535,0.0,0.861716,0.039232,0.0,94,131,0.875232,0.00116,0.0,Normal,0
0.0,tcp,pop3,SF,980.7129029490092,796.2277232835784,0,0,0,3.5804557169920805,0,1,0.9806691517747316,0,0,0.4112814527516949,0.0129546868503418,0.0,0.3295757684070677,0,0,99,22,0.0,0.041776,0.810394,0.112983,0.035422,203,96,0.836099,0.131881,0.035315,Normal,0
3.0819799672882766,udp,ftp,SF,0.0,938.0043254225416,0,0,0,0.0,0,1,0.4874853469158038,0,0,0.0,0.5459882779294214,0.0465983803905669,0.0,0,0,92,48,0.059095,0.039825,0.828331,0.0,0.031098,112,224,0.944546,0.0,0.0,Normal,0
27.96701682335207,tcp,http,SF,2083.2694866262405,496.25281632947167,0,0,0,4.105323970730449,3,1,0.362619535802722,0,0,0.7744649214637437,1.120920412143303,0.0,0.2752583272639282,0,0,15,13,0.186969,0.058918,0.661065,0.282092,0.033497,0,20,0.832922,0.478089,0.0,R2L,1
2.984922644648388,icmp,ssh,OTH,55273.255374156186,116.02589479312763,0,0,0,0.0,0,0,0.1949066295597491,0,0,0.0,0.2761112305640965,0.0032491051015247,0.313754673721264,0,0,463,506,0.77253,0.06364,0.004364,0.135515,0.013325,242,255,0.036399,0.880623,0.759361,DoS,1
0.0,tcp,ftp,SF,16.395257192820395,868.9500430515005,0,0,0,5.1285056554005495,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,45,3,0.095598,0.004899,0.96269,0.0,0.050474,196,188,0.920825,0.069781,0.0,Normal,0
0.0910167661295397,tcp,telnet,REJ,42834.53512672001,168.06441393960364,0,0,0,0.5900355652742267,0,0,0.1190363992388901,0,0,0.802778673971172,0.0,0.0551340989857562,0.0,0,0,461,455,0.805401,0.074501,0.070224,0.068254,0.0,255,255,0.012646,0.810448,0.928835,DoS,1
1.631568391744152,tcp,http,SH,26892.849364160746,44.35290618670699,0,1,0,1.1426125400260252,0,0,0.1706060929390659,0,0,0.2266713025662196,0.1275484013300468,0.0,0.0,0,0,491,496,0.831197,0.014955,0.125051,0.127133,0.018024,232,225,0.097898,0.804275,0.863303,DoS,1
0.9699335734042952,icmp,pop3,S0,54133.99892604825,262.37821463927617,0,0,0,1.4604202856855948,0,0,0.1477649651000716,0,0,0.0,0.0,0.0,0.0,0,0,469,449,0.911796,0.019368,0.008879,0.05675,0.006081,241,255,0.057271,0.885733,0.75978,DoS,1
1.8118086636811208,icmp,dns,SF,46.14007677168837,844.1171972064616,0,0,0,3.039925686836498,1,0,0.9728059365786232,0,0,0.2712191820060811,0.1966544070945118,0.112825683810072,0.1625594780070492,0,0,233,100,0.168022,0.549014,0.146436,0.840616,0.661795,179,11,0.344002,0.833246,0.001058,Probe,1
0.0,udp,ftp,OTH,147.54510107625754,881.7830772237056,0,0,0,0.0,0,1,0.7169779540416035,0,0,0.0,0.0,0.2000804412281394,0.090755213465972,0,0,13,83,0.038445,0.029375,0.923895,0.021977,0.0,89,234,0.963152,0.114353,0.040483,Normal,0
1.3282391064222203,udp,ftp,S0,1356.1241660009794,0.0,0,0,0,10.934889716657462,1,1,2.4260599397174047,0,0,0.0,1.1240656744987223,0.299723774028682,0.0988794553999228,0,0,18,2,0.129579,0.093708,0.639152,0.165274,0.0,22,10,0.844243,0.456258,0.06199,R2L,1
1.1964539363829316,icmp,http,S0,132.81453816361335,301.2216564901521,0,0,0,0.0,1,0,0.6851261481274769,0,0,1.196240534422384,0.0,0.1266796280822362,0.0,0,0,77,109,0.049675,0.375641,0.115652,0.603185,0.583073,218,51,0.14561,1.0,0.176281,Probe,1
0.9969700904512548,icmp,http,SF,526.7345767083885,765.1662425413666,0,0,0,0.0,0,1,0.0,0,0,0.6804760374665682,0.0,0.0,0.3923716778449421,0,0,49,20,0.0,0.082569,0.892678,0.068348,0.017111,249,185,0.92854,0.078074,0.086341,Normal,0
2.8522282413321385,tcp,http,S0,546.1145505050623,0.0,0,0,0,4.0524509443894665,0,0,0.730733097243528,0,0,0.3049250195615609,0.3128553583996271,0.1525635593084874,0.9716407817877288,0,0,248,84,0.142437,0.326597,0.0,0.829804,0.42125,255,59,0.0,0.522922,0.0,Probe,1
6.885101077398311,icmp,ftp,SF,1657.7552992857427,3434.21578949833,0,0,0,5.918168591141635,1,1,2.321359620965837,0,0,2.034659972104336,1.1703903059868412,0.2917766363797393,0.6136374471430766,0,0,24,21,0.044574,0.159635,0.596506,0.272926,0.043803,3,18,0.383531,0.046221,0.132184,R2L,1
7.366811927419692,udp,telnet,S0,653.8786185677031,721.6600345902091,0,0,0,4.899232914278082,0,1,0.057444149143679,0,0,0.0,0.4281995378773614,0.1844940581750992,0.8848098317390316,0,0,29,78,0.016011,0.001233,0.919814,0.109051,0.004274,89,167,0.968594,0.151649,0.055522,Normal,0
4.99907432240338,tcp,http,SF,1083.1889264952215,879.4443551880561,0,0,0,1.8800216969447776,0,1,0.3292825517377661,0,0,0.182075156178971,0.0,0.3700205564022529,0.006274862107494,0,0,10,69,0.000108,0.013069,0.951709,0.095857,0.008869,194,135,0.955156,0.088783,0.056716,Normal,0
8.658461451919491,udp,other,OTH,111.88268864005757,0.0,0,0,0,0.7814976669393688,0,1,0.8416009102537214,0,0,0.0,0.4251755079200782,0.0,0.0,0,0,43,40,0.033303,0.032969,0.882483,0.056736,0.007456,221,255,0.893365,0.072808,0.0,Normal,0
0.0,tcp,http,SF,1409.1093532247571,1417.038777278967,0,0,0,8.598865880483741,3,1,1.0756787779715271,0,0,0.1842734802443046,1.2950403686041478,0.0,0.2909043094106181,0,1,7,3,0.074156,0.114231,0.775831,0.347638,0.135501,38,23,0.6794,0.190148,0.058583,R2L,1
0.0,tcp,ftp,SF,0.0,649.6895764505824,0,0,0,0.231116257837792,1,1,0.4482318084132706,0,0,0.1287382521810966,0.4892427670074371,0.0061853564938834,0.2359201274277504,0,0,110,30,0.0,0.12062,0.495191,0.300109,0.245147,241,106,0.440797,0.52716,0.027101,Probe,1
3.79733537650768,udp,dns,SF,540.4226607502347,1523.6934835490022,0,0,0,2.9892386333191263,0,1,0.200781131578138,0,0,0.0,0.0,0.0992259218759059,0.0,0,0,13,112,0.050276,0.0,0.820312,0.070182,0.031032,213,207,0.851832,0.039938,0.077888,Normal,0
7.546037109293713,tcp,http,REJ,658.8082457624072,833.2910557124504,0,0,0,2.9565846957093616,1,1,3.580488543735326,0,0,1.293734004761399,0.7251069973758051,0.0,0.0,0,1,11,5,0.137699,0.190648,0.699243,0.138963,0.218358,9,41,0.241323,0.095828,0.058888,R2L,1
1.3370331782150822,icmp,other,S0,55873.54289313132,325.40734456244434,0,0,0,1.145967032303956,0,0,0.1965212791830349,0,0,0.2701819090903823,0.0,0.0,0.1685638103820251,0,0,511,477,1.0,0.03446,0.0,0.120884,0.023029,255,255,0.048905,0.795825,0.839159,DoS,1
